"Index","TDate","Expiry","Open","High","Low","Close","LTP","SettleP","NumCont","Turnov","OI","CinOI","UndVal","VWAP","Daydiff","Range","Op2Hi","Op2Lo","Range16","Range382","Range40","VAhigh","VAlow","Odist","Odist50","VWAP12","HWAP","LWAP","YHighless40","YLowplus40","BCF","SCF","Observ","NextOpen","Oplus18","Ominus18","FstminClose","OpenGap","Bullhk","Bearhk","Inside","Narrow"
"NIFTY",2016-12-19,2016-12-29,8132.25,8148.7,8112.55,8124.15,8127.15,8124.15,63952,390143.43,14570625,-304275,8104.35,8134.088692,-8.10000000000036,36.1499999999996,16.4499999999998,19.6999999999998,5.78399999999994,13.8092999999999,14.4599999999999,8142.916,8118.334,0,0,8146.088692,8147.897992,8120.279392,8134.24,8127.01,8162.5093,8098.7407,"Comments",0,8150.25,8114.25,0,-14.25,"0","BR3","0","NR7"
"NIFTY",2016-12-20,2016-12-29,8125,8134.4,8072,8099.9,8108,8099.9,104439,634488.16,14405925,-164700,8082.4,8100.271099,-25.1000000000004,62.3999999999996,9.39999999999964,53,9.98399999999994,23.8367999999999,24.9599999999999,8124.416,8081.984,0,0,8112.271099,8124.107899,8076.434299,8109.44,8096.96,8158.2368,8048.1632,"Comments",0,8143,8107,0,0.850000000000364,"0","BR4","0","0"
"NIFTY",2016-12-21,2016-12-29,8120.5,8124.5,8073.05,8080.65,8077.45,8080.65,77520,471045.51,14274225,-131700,8061.3,8101.917957,-39.8500000000004,51.4499999999998,4,47.4499999999998,8.23199999999997,19.6538999999999,20.5799999999999,8116.268,8081.282,0,0,8113.917957,8121.571857,8082.264057,8103.92,8093.63,8144.1539,8053.3961,"Comments",0,8138.5,8102.5,0,20.6000000000004,"0","0","1","0"
"NIFTY",2016-12-22,2016-12-29,8054.1,8066.95,7975.15,7996.85,8004.9,7996.85,146045,876852.88,12897600,-1376625,7979.1,8005.321465,-57.25,91.8000000000002,12.8499999999995,78.9500000000007,14.688,35.0676000000001,36.7200000000001,8052.262,7989.838,0,0,8017.321465,8040.389065,7970.253865,8030.23,8011.87,8102.0176,7940.0824,"Comments",0,8072.1,8036.1,0,-26.5499999999993,"0","BR5","0","0"
"NIFTY",2016-12-23,2016-12-29,7975,8037.35,7953,7995,8000.55,7995,139593,836572.23,13605525,707925,7985.75,7990.584342,20,84.3500000000004,62.3500000000004,22,13.4960000000001,32.2217000000001,33.7400000000001,8023.854,7966.496,0,0,8002.584342,8022.806042,7958.362642,8003.61,7986.74,8069.5717,7920.7783,"Comments",0,7993,7957,0,-21.8500000000004,"0","0","0","0"
"NIFTY",2016-12-26,2016-12-29,7970,7970,7896.35,7911.3,7917.6,7911.3,129296,768036.91,14412375,806850,7908.25,7920.19253,-58.6999999999998,73.6499999999996,0,73.6499999999996,11.7839999999999,28.1342999999999,29.4599999999999,7958.216,7908.134,0,0,7932.19253,7948.32683,7892.05823,7940.54,7925.81,7998.1343,7868.2157,"Comments",0,7988,7952,0,-25,"0","BR6","0","0"
"NIFTY",2016-12-27,2016-12-29,7920,8045.45,7906.6,8031.35,8024.05,8031.35,178213,1065035.56,13281600,-1130775,8032.85,7968.259405,111.35,138.849999999999,125.45,13.3999999999996,22.2159999999999,53.0406999999998,55.5399999999998,8023.234,7928.816,0,0,7980.259405,8021.300105,7915.218705,7989.91,7962.14,8098.4907,7853.5593,"Comments",0,7938,7902,0,8.69999999999982,"BL1","0","0","0"
"NIFTY",2016-12-28,2016-12-29,8044,8100,8024,8031.35,8034,8031.35,180872,1093453.63,10557750,-2723850,8034.85,8060.607354,-12.6499999999996,76,56,20,12.16,29.032,30.4,8087.84,8036.16,0,0,8072.607354,8089.639354,8031.575354,8069.6,8054.4,8129.032,7994.968,"Comments",0,8062,8026,0,12.6499999999996,"0","0","0","0"
"NIFTY",2016-12-29,2016-12-29,8028,8109,8025,8101.3,8104.85,8103.6,154135,932327.15,7398000,-3159750,8103.6,8065.026546,73.3000000000002,84,81,3,13.44,32.088,33.6,8095.56,8038.44,0,0,8077.026546,8097.114546,8032.938546,8075.4,8058.6,8141.088,7992.912,"Comments",0,8046,8010,0,-3.35000000000036,"BL2","0","0","0"
"NIFTY",2016-12-30,2017-01-25,8136.6,8207.1,8130,8187.4,8187,8187.4,114999,705568.47,17107050,964500,8185.8,8180.58,50.7999999999993,77.1000000000004,70.5,6.60000000000036,12.3360000000001,29.4522000000001,30.8400000000001,8194.764,8142.336,0,0,8192.58,8210.0322,8151.1278,8176.26,8160.84,8236.5522,8100.5478,"Comments",0,8154.6,8118.6,0,35.3000000000002,"BL3","0","0","0"
"NIFTY",2017-01-02,2017-01-25,8215.05,8218.8,8151,8192.1,8191.1,8192.1,111530,684469.36,17031150,-75900,8179.5,8182.78,-22.9499999999989,67.7999999999993,3.75,64.0499999999993,10.8479999999999,25.8995999999997,27.1199999999997,8207.952,8161.848,0,0,8194.78,8208.6796,8156.8804,8191.68,8178.12,8244.6996,8125.1004,"Comments",0,8233.05,8197.05,0,27.6499999999996,"0","0","0","NR7"
"NIFTY",2017-01-03,2017-01-25,8200,8228,8159,8196.5,8189.55,8196.5,113527,698025.29,17229825,198675,8192.25,8198.05,-3.5,69,28,41,11.04,26.358,27.6,8216.96,8170.04,0,0,8210.05,8224.408,8171.692,8200.4,8186.6,8254.358,8132.642,"Comments",0,8218,8182,0,7.89999999999964,"0","0","0","0"
"NIFTY",2017-01-04,2017-01-25,8202.25,8223.4,8187.3,8204.05,8207.9,8204.05,90638,557851.47,17529225,299400,8190.5,8206.29,1.79999999999927,36.0999999999995,21.1499999999996,14.9499999999998,5.77599999999991,13.7901999999998,14.4399999999998,8217.624,8193.076,0,0,8218.29,8220.0802,8192.4998,8208.96,8201.74,8237.1902,8173.5098,"Comments",0,8220.25,8184.25,0,5.75,"0","0","1","NR7"
"NIFTY",2017-01-05,2017-01-25,8254.7,8298.7,8236.15,8288.2,8287.5,8288.2,143845,892673.45,18773775,1244550,8273.8,8274.4,33.5,62.5500000000011,44,18.5500000000011,10.0080000000002,23.8941000000004,25.0200000000004,8288.692,8246.158,0,0,8286.4,8298.2941,8250.5059,8273.68,8261.17,8322.5941,8212.2559,"Comments",0,8272.7,8236.7,0,50.6500000000015,"BL4","0","0","0"
"NIFTY",2017-01-06,2017-01-25,8305.55,8329.6,8256.5,8267.65,8268.1,8267.65,111583,693892.69,18727275,-46500,8243.8,8291.5,-37.8999999999996,73.1000000000004,24.0500000000011,49.0499999999993,11.6960000000001,27.9242000000001,29.2400000000001,8317.904,8268.196,0,0,8303.5,8319.4242,8263.5758,8300.36,8285.74,8357.5242,8228.5758,"Comments",0,8323.55,8287.55,0,17.3499999999985,"0","0","0","0"
"NIFTY",2017-01-09,2017-01-25,8266,8272.4,8241.1,8249.9,8253.15,8249.9,62644,387847.74,18707775,-19500,8236.05,8255.07,-16.1000000000004,31.2999999999993,6.39999999999964,24.8999999999996,5.00799999999988,11.9565999999997,12.5199999999997,8267.392,8246.108,0,0,8267.07,8267.0266,8243.1134,8259.88,8253.62,8284.3566,8229.1434,"Comments",0,8284,8248,0,-1.64999999999964,"0","BR1","0","NR7"
"NIFTY",2017-01-10,2017-01-25,8274.8,8298.75,8260,8293.85,8296.95,8293.85,79420,493580.71,18709950,2175,8288.6,8286.42,19.0500000000011,38.75,23.9500000000007,14.7999999999993,6.2,14.8025,15.5,8292.55,8266.2,0,0,8298.42,8301.2225,8271.6175,8283.25,8275.5,8313.5525,8245.1975,"Comments",0,8292.8,8256.8,0,24.8999999999996,"BL1","0","0","0"
"NIFTY",2017-01-11,2017-01-25,8335,8399.8,8324,8387.2,8385.7,8387.2,115758,726184.18,19355850,645900,8380.65,8364.39,52.2000000000007,75.7999999999993,64.7999999999993,11,12.1279999999999,28.9555999999997,30.3199999999997,8387.672,8336.128,0,0,8376.39,8393.3456,8335.4344,8369.48,8354.32,8428.7556,8295.0444,"Comments",0,8353,8317,0,41.1499999999996,"BL2","0","0","0"
"NIFTY",2017-01-12,2017-01-25,8403.2,8424,8386.05,8418,8422,8418,108255,682495.3,20646300,1290450,8407.2,8406.02,14.7999999999993,37.9500000000007,20.7999999999993,17.1500000000015,6.07200000000012,14.4969000000003,15.1800000000003,8417.928,8392.122,0,0,8418.02,8420.5169,8391.5231,8408.82,8401.23,8438.4969,8371.5531,"Comments",0,8421.2,8385.2,0,16,"BL3","0","0","0"
"NIFTY",2017-01-13,2017-01-25,8454.9,8457,8388.2,8417.7,8420.5,8417.7,99975,630803.28,19916550,-729750,8400.35,8412.81,-37.1999999999989,68.7999999999993,2.10000000000036,66.6999999999989,11.0079999999999,26.2815999999997,27.5199999999997,8445.992,8399.208,0,0,8424.81,8439.0916,8386.5284,8429.48,8415.72,8483.2816,8361.9184,"Comments",0,8472.9,8436.9,0,36.8999999999996,"0","0","0","0"
"NIFTY",2017-01-16,2017-01-25,8404,8444,8385.05,8431.7,8435,8431.7,81879,517084.41,20138625,222075,8412.8,8420.3,27.7000000000007,58.9500000000007,40,18.9500000000007,9.43200000000012,22.5189000000003,23.5800000000003,8434.568,8394.482,0,0,8432.3,8442.8189,8397.7811,8420.42,8408.63,8466.5189,8362.5311,"Comments",0,8422,8386,0,-13.7000000000007,"BL4","0","0","0"
"NIFTY",2017-01-17,2017-01-25,8433.9,8448,8392.5,8408.5,8403,8408.5,97186,613260.87,19685100,-453525,8398,8413.57,-25.3999999999996,55.5,14.1000000000004,41.3999999999996,8.88,21.201,22.2,8439.12,8401.38,0,0,8425.57,8434.771,8392.369,8425.8,8414.7,8469.201,8371.299,"Comments",0,8451.9,8415.9,0,2.19999999999891,"0","0","0","0"
"NIFTY",2017-01-18,2017-01-25,8426,8468.95,8406.05,8429.35,8430,8429.35,117493,743562.97,20561025,875925,8417,8438.1,3.35000000000036,62.9000000000015,42.9500000000007,19.9500000000007,10.0640000000002,24.0278000000006,25.1600000000006,8458.886,8416.114,0,0,8450.1,8462.1278,8414.0722,8443.79,8431.21,8492.9778,8382.0222,"Comments",0,8444,8408,0,17.5,"0","0","0","0"
"NIFTY",2017-01-19,2017-01-25,8422,8454,8409,8442.95,8438.5,8442.95,79581,503319.5,20198775,-362250,8435.1,8432.83,20.9500000000007,45,32,13,7.2,17.19,18,8446.8,8416.2,0,0,8444.83,8450.02,8415.64,8436,8427,8471.19,8391.81,"Comments",0,8440,8404,0,-7.35000000000036,"0","0","1","NR4"
"NIFTY",2017-01-20,2017-01-25,8400,8434,8352.2,8362.65,8363,8362.65,142458,896103.67,17989575,-2209200,8349.35,8387.07,-37.3500000000004,81.7999999999993,34,47.7999999999993,13.0879999999999,31.2475999999997,32.7199999999997,8420.912,8365.288,0,0,8399.07,8418.3176,8355.8224,8401.28,8384.92,8465.2476,8320.9524,"Comments",0,8418,8382,0,-42.9500000000007,"0","BR1","0","0"
"NIFTY",2017-01-23,2017-01-25,8343.5,8418,8333.4,8402.4,8410.6,8402.4,155352,977189.93,15481950,-2507625,8391.5,8386.89,58.8999999999996,84.6000000000004,74.5,10.1000000000004,13.5360000000001,32.3172000000001,33.8400000000001,8404.464,8346.936,0,0,8398.89,8419.2072,8354.5728,8384.16,8367.24,8450.3172,8301.0828,"Comments",0,8361.5,8325.5,0,-19.1499999999996,"0","0","0","0"
"NIFTY",2017-01-24,2017-01-25,8421.4,8488,8416,8480.5,8487.4,8480.5,178727,1132808.73,10783050,-4698900,8475.8,8450.94,59.1000000000004,72,66.6000000000004,5.39999999999964,11.52,27.504,28.8,8476.48,8427.52,0,0,8462.94,8478.444,8423.436,8459.2,8444.8,8515.504,8388.496,"Comments",0,8439.4,8403.4,0,19,"BL1","0","0","0"
"NIFTY",2017-01-25,2017-01-25,8504.9,8606.4,8496.3,8599,8604.2,8602.75,190937,1223442.96,7038300,-3744750,8602.75,8543.43,94.1000000000004,110.1,101.5,8.60000000000036,17.6160000000001,42.0582000000001,44.0400000000001,8588.784,8513.916,0,0,8555.43,8585.4882,8501.3718,8562.36,8540.34,8648.4582,8454.2418,"Comments",0,8522.9,8486.9,0,24.3999999999996,"BL2","0","0","0"
"NIFTY",2017-01-27,2017-02-23,8649.95,8698.15,8641.1,8671.1,8672.45,8671.1,124832,812299.79,19389450,1220400,8641.25,8676.191895,21.1499999999996,57.0499999999993,48.1999999999989,8.85000000000036,9.12799999999988,21.7930999999997,22.8199999999997,8689.022,8650.228,0,0,8688.191895,8697.984995,8654.398795,8675.33,8663.92,8719.9431,8619.3069,"Comments",0,8667.95,8631.95,0,50.9500000000007,"BL3","0","0","NR4"
"NIFTY",2017-01-30,2017-02-23,8645,8681.95,8636.35,8655.35,8658,8655.35,91222,592176.19,19939950,550500,8632.75,8655.458698,10.3500000000004,45.6000000000004,36.9500000000007,8.64999999999964,7.29600000000006,17.4192000000001,18.2400000000001,8674.654,8643.646,0,0,8667.458698,8672.877898,8638.039498,8663.71,8654.59,8699.3692,8618.9308,"Comments",0,8663,8627,0,-26.1000000000004,"0","0","0","NR4"
"NIFTY",2017-01-31,2017-02-23,8639.8,8639.8,8576.25,8584.3,8585.85,8584.3,151198,975710.69,19447125,-492825,8561.3,8604.264518,-55.5,63.5499999999993,0,63.5499999999993,10.1679999999999,24.2760999999997,25.4199999999997,8629.632,8586.418,0,0,8616.264518,8628.540618,8579.988418,8614.38,8601.67,8664.0761,8551.9739,"Comments",0,8657.8,8621.8,0,-15.5500000000011,"0","BR1","0","0"
"NIFTY",2017-02-01,2017-02-23,8600.15,8747.45,8555,8737.9,8736.5,8737.9,256338,1662725.15,20860725,1413600,8716.4,8648.607958,137.75,192.450000000001,147.300000000001,45.1499999999996,30.7920000000001,73.5159000000003,76.9800000000003,8716.658,8585.792,0,0,8660.607958,8722.123858,8575.092058,8670.47,8631.98,8820.9659,8481.4841,"Comments",0,8618.15,8582.15,0,15.8500000000004,"BL1","0","0","0"
"NIFTY",2017-02-02,2017-02-23,8730,8773.8,8697.3,8743.95,8731,8743.95,137422,899984.22,21658800,798075,8734.25,8732.073176,13.9500000000007,76.5,43.7999999999993,32.7000000000007,12.24,29.223,30.6,8761.56,8709.54,0,0,8744.073176,8761.296176,8702.850176,8743.2,8727.9,8803.023,8668.077,"Comments",0,8748,8712,0,-7.89999999999964,"0","0","0","0"
"NIFTY",2017-02-03,2017-02-23,8744.95,8763.9,8725.25,8754.35,8757.7,8754.35,90734,595124.67,21486000,-172800,8740.95,8745.338682,9.39999999999964,38.6499999999996,18.9499999999989,19.7000000000007,6.18399999999994,14.7642999999999,15.4599999999999,8757.716,8731.434,0,0,8757.338682,8760.102982,8730.574382,8748.44,8740.71,8778.6643,8710.4857,"Comments",0,8762.95,8726.95,0,1,"BL2","0","1","NR7"
"NIFTY",2017-02-06,2017-02-23,8808,8834.4,8781.8,8816.6,8815,8816.6,110169,728035.08,21854325,368325,8801.05,8811.130536,8.60000000000036,52.6000000000004,26.3999999999996,26.2000000000007,8.41600000000006,20.0932000000001,21.0400000000001,8825.984,8790.216,0,0,8823.130536,8831.223736,8791.037336,8813.36,8802.84,8854.4932,8761.7068,"Comments",0,8826,8790,0,53.6499999999996,"BL3","0","0","0"
"NIFTY",2017-02-07,2017-02-23,8800.45,8811.9,8758.7,8785.55,8789.95,8785.55,85012,560425.74,21568425,-285900,8768.3,8789.751094,-14.9000000000015,53.1999999999989,11.4499999999989,41.75,8.51199999999983,20.3223999999996,21.2799999999996,8803.388,8767.212,0,0,8801.751094,8810.073494,8769.428694,8790.62,8779.98,8832.2224,8738.3776,"Comments",0,8818.45,8782.45,0,-16.1499999999996,"0","0","0","0"
"NIFTY",2017-02-08,2017-02-23,8785.6,8813.95,8732.5,8796.35,8803.7,8796.35,116252,765412.51,21768225,199800,8769.05,8778.773813,10.75,81.4500000000007,28.3500000000004,53.1000000000004,13.0320000000001,31.1139000000003,32.5800000000003,8800.918,8745.532,0,0,8790.773813,8809.887713,8747.659913,8781.37,8765.08,8845.0639,8701.3861,"Comments",0,8803.6,8767.6,0,0.0500000000010914,"0","0","0","0"
"NIFTY",2017-02-09,2017-02-23,8816.3,8843.8,8733,8796.85,8805.5,8796.85,155576,1024703.68,21760950,-7275,8778.4,8782.020192,-19.4499999999989,110.799999999999,27.5,83.2999999999993,17.7279999999999,42.3255999999997,44.3199999999997,8826.072,8750.728,0,0,8794.020192,8824.345792,8739.694592,8799.48,8777.32,8886.1256,8690.6744,"Comments",0,8834.3,8798.3,0,19.9499999999989,"0","0","0","0"
"NIFTY",2017-02-10,2017-02-23,8829.9,8839.9,8786.55,8809.35,8809,8809.35,87575,578911.49,21685425,-75525,8793.55,8813.953602,-20.5499999999993,53.3500000000004,10,43.3500000000004,8.53600000000006,20.3797000000001,21.3400000000001,8831.364,8795.086,0,0,8825.953602,8834.333302,8793.573902,8818.56,8807.89,8860.2797,8766.1703,"Comments",0,8847.9,8811.9,0,33.0499999999993,"0","0","1","0"
"NIFTY",2017-02-13,2017-02-23,8836.65,8846,8765.5,8815.35,8814.4,8815.35,118500,782547.38,22318275,632850,8805.05,8805.033812,-21.2999999999993,80.5,9.35000000000036,71.1499999999996,12.88,30.751,32.2,8833.12,8778.38,0,0,8817.033812,8835.784812,8774.282812,8813.8,8797.7,8876.751,8734.749,"Comments",0,8854.65,8818.65,0,27.2999999999993,"0","0","0","0"
"NIFTY",2017-02-14,2017-02-23,8824,8830,8786.1,8814.85,8806.3,8814.85,89528,591555.6,23350950,1032675,8792.3,8809.990171,-9.14999999999964,43.8999999999996,6,37.8999999999996,7.02399999999994,16.7697999999999,17.5599999999999,8822.976,8793.124,0,0,8821.990171,8826.759971,8793.220371,8812.44,8803.66,8846.7698,8769.3302,"Comments",0,8842,8806,0,8.64999999999964,"0","0","1","NR7"
"NIFTY",2017-02-15,2017-02-23,8826.1,8827.2,8727,8743.1,8749.55,8743.1,171595,1128251.96,25091025,1740075,8724.7,8766.781938,-83,100.200000000001,1.10000000000036,99.1000000000004,16.0320000000001,38.2764000000003,40.0800000000003,8811.168,8743.032,0,0,8778.781938,8805.058338,8728.505538,8787.12,8767.08,8865.4764,8688.7236,"Comments",0,8844.1,8808.1,0,11.25,"0","BR1","0","0"
"NIFTY",2017-02-16,2017-02-23,8760,8796.15,8734,8787.6,8785.55,8787.6,103632,681849.92,24620025,-471000,8778,8772.707529,27.6000000000004,62.1499999999996,36.1499999999996,26,9.94399999999994,23.7412999999999,24.8599999999999,8786.206,8743.944,0,0,8784.707529,8796.448829,8748.966229,8771.29,8758.86,8819.8913,8710.2587,"Comments",0,8778,8742,0,16.8999999999996,"0","0","1","0"
"NIFTY",2017-02-17,2017-02-23,8869.75,8872.45,8800.1,8827,8826,8827,137805,913002.36,24253650,-366375,8821.7,8833.761329,-42.75,72.3500000000004,2.70000000000073,69.6499999999996,11.5760000000001,27.6377000000001,28.9400000000001,8860.874,8811.676,0,0,8845.761329,8861.399029,8806.123629,8843.51,8829.04,8900.0877,8772.4623,"Comments",0,8887.75,8851.75,0,82.1499999999996,"BL1","0","0","0"
"NIFTY",2017-02-20,2017-02-23,8828.2,8881.3,8810,8873.85,8878.4,8873.85,115075,763958.88,21694650,-2559000,8879.2,8851.721399,45.6499999999996,71.2999999999993,53.0999999999985,18.2000000000007,11.4079999999999,27.2365999999997,28.5199999999997,8869.892,8821.408,0,0,8863.721399,8878.957999,8824.484799,8852.78,8838.52,8908.5366,8782.7634,"Comments",0,8846.2,8810.2,0,1.20000000000073,"BL2","0","0","0"
"NIFTY",2017-02-21,2017-02-23,8880.05,8924.5,8858.85,8910.35,8908,8910.35,174589,1163091.7,16272450,-5422200,8907.85,8882.512262,30.3000000000011,65.6499999999996,44.4500000000007,21.1999999999989,10.5039999999999,25.0782999999999,26.2599999999999,8913.996,8869.354,0,0,8894.512262,8907.590562,8857.433962,8898.24,8885.11,8949.5783,8833.7717,"Comments",0,8898.05,8862.05,0,6.19999999999891,"BL3","0","0","0"
"NIFTY",2017-02-22,2017-02-23,8918.95,8957.6,8901.55,8920.1,8920.1,8920.1,155133,1038632.87,13441125,-2831325,8926.9,8926.816517,1.14999999999964,56.0500000000011,38.6499999999996,17.4000000000015,8.96800000000017,21.4111000000004,22.4200000000004,8948.632,8910.518,0,0,8938.816517,8948.227617,8905.405417,8935.18,8923.97,8979.0111,8880.1389,"Comments",0,8936.95,8900.95,0,8.60000000000036,"0","0","0","NR4"
"NIFTY",2017-02-23,2017-02-23,8934.25,8982.9,8925.95,8942.15,8940,8939.5,185747,1247660.75,8210025,-5231100,8939.5,8955.986727,7.89999999999964,56.9499999999989,48.6499999999996,8.29999999999927,9.11199999999983,21.7548999999996,22.7799999999996,8973.788,8935.062,0,0,8967.986727,8977.741627,8934.231827,8960.12,8948.73,9004.6549,8904.1951,"Comments",0,8952.25,8916.25,0,14.1499999999996,"BL4","0","0","0"
"NIFTY",2017-02-27,2017-03-30,8939.95,8957.1,8909,8915.75,8919.45,8915.75,94201,631102.93,21364425,-465900,8896.7,8932.713807,-24.2000000000007,48.1000000000004,17.1499999999996,30.9500000000007,7.69600000000006,18.3742000000001,19.2400000000001,8949.404,8916.696,0,0,8944.713807,8951.088007,8914.339607,8937.86,8928.24,8975.4742,8890.6258,"Comments",0,8957.95,8921.95,0,-2.19999999999891,"0","BR1","0","NR7"
"NIFTY",2017-02-28,2017-03-30,8921.5,8938.45,8884.15,8909.35,8913.4,8909.35,88565,592005.21,21314175,-50250,8879.6,8912.553266,-12.1499999999996,54.3000000000011,16.9500000000007,37.3500000000004,8.68800000000017,20.7426000000004,21.7200000000004,8929.762,8892.838,0,0,8924.553266,8933.295866,8891.810666,8916.73,8905.87,8959.1926,8863.4074,"Comments",0,8939.5,8903.5,0,5.75,"0","0","0","0"
"NIFTY",2017-03-01,2017-03-30,8924,8994,8921.7,8976.05,8972,8976.05,113075,760277.44,22458600,1144425,8945.8,8964.875112,52.0499999999993,72.2999999999993,70,2.29999999999927,11.5679999999999,27.6185999999997,28.9199999999997,8982.432,8933.268,0,0,8976.875112,8992.493712,8937.256512,8965.08,8950.62,9021.6186,8894.0814,"Comments",0,8942,8906,0,14.6499999999996,"BL1","0","0","0"
"NIFTY",2017-03-02,2017-03-30,9001,9018.3,8898.25,8917.2,8912.5,8917.2,146853,987956.61,22121775,-336825,8899.75,8970.027715,-83.7999999999993,120.049999999999,17.2999999999993,102.75,19.2079999999999,45.8590999999997,48.0199999999997,8999.092,8917.458,0,0,8982.027715,9015.886815,8924.168615,8970.28,8946.27,9064.1591,8852.3909,"Comments",0,9019,8983,0,24.9500000000007,"0","BR1","0","0"
"NIFTY",2017-03-03,2017-03-30,8884,8933,8872.7,8922.8,8931,8922.8,110827,739644.49,21536025,-585750,8897.55,8898.487312,38.7999999999993,60.2999999999993,49,11.2999999999993,9.64799999999988,23.0345999999997,24.1199999999997,8923.352,8882.348,0,0,8910.487312,8921.521912,8875.452712,8908.88,8896.82,8956.0346,8849.6654,"Comments",0,8902,8866,0,-33.2000000000007,"0","0","0","0"
"NIFTY",2017-03-06,2017-03-30,8935,8985,8928.45,8979.15,8978.1,8979.15,92519,622101.35,21620100,84075,8963.45,8965.385128,44.1499999999996,56.5499999999993,50,6.54999999999927,9.04799999999988,21.6020999999997,22.6199999999997,8975.952,8937.498,0,0,8977.385128,8986.987228,8943.783028,8962.38,8951.07,9006.6021,8906.8479,"Comments",0,8953,8917,0,12.2000000000007,"BL1","0","0","NR4"
"NIFTY",2017-03-07,2017-03-30,8986.9,8988.9,8960.05,8974.1,8973.8,8974.1,59040,397273.7,21847425,227325,8946.9,8971.85411,-12.7999999999993,28.8500000000004,2,26.8500000000004,4.61600000000006,11.0207000000001,11.5400000000001,8984.284,8964.666,0,0,8983.85411,8982.87481,8960.83341,8977.36,8971.59,8999.9207,8949.0293,"Comments",0,9004.9,8968.9,0,7.75,"0","0","0","NR7"
"NIFTY",2017-03-08,2017-03-30,8974,8980,8907.65,8952.1,8954,8952.1,118774,796630.45,22164600,317175,8924.3,8942.815206,-21.8999999999996,72.3500000000004,6,66.3500000000004,11.5760000000001,27.6377000000001,28.9400000000001,8968.424,8919.226,0,0,8954.815206,8970.452906,8915.177506,8951.06,8936.59,9007.6377,8880.0123,"Comments",0,8992,8956,0,-0.100000000000364,"0","BR1","0","0"
"NIFTY",2017-03-09,2017-03-30,8923,8977.8,8912.65,8954.5,8956.3,8954.5,93016,623951.13,22752900,588300,8927,8943.997162,31.5,65.1499999999996,54.7999999999993,10.3500000000004,10.4239999999999,24.8872999999999,26.0599999999999,8967.376,8923.074,0,0,8955.997162,8968.884462,8919.109862,8951.74,8938.71,9002.6873,8887.7627,"Comments",0,8941,8905,0,-29.1000000000004,"0","0","1","0"
"NIFTY",2017-03-10,2017-03-30,8975,9002.9,8916.4,8958.7,8954,8958.7,115008,772724.26,23349375,596475,8934.55,8958.498655,-16.2999999999993,86.5,27.8999999999996,58.6000000000004,13.84,33.043,34.6,8989.06,8930.24,0,0,8970.498655,8991.541655,8925.455655,8968.3,8951,9035.943,8883.357,"Comments",0,8993,8957,0,20.5,"0","0","0","0"
"NIFTY",2017-03-14,2017-03-30,9145,9158,9077.6,9103,9098.3,9103,190327,1299923.08,25192800,1843425,9087,9106.5943,-42,80.3999999999996,13,67.3999999999996,12.8639999999999,30.7127999999999,32.1599999999999,9145.136,9090.464,0,0,9118.5943,9137.3071,9075.8815,9125.84,9109.76,9188.7128,9046.8872,"Comments",0,9163,9127,0,186.299999999999,"BL1","0","0","0"
"NIFTY",2017-03-15,2017-03-30,9116.2,9130,9101.5,9109.3,9104.95,9109.3,73550,502886.12,25283175,90375,9084.8,9116.449037,-6.90000000000146,28.5,13.7999999999993,14.7000000000007,4.56,10.887,11.4,9125.44,9106.06,0,0,9128.449037,9127.336037,9105.562037,9118.6,9112.9,9140.887,9090.613,"Comments",0,9134.2,9098.2,0,13.2000000000007,"0","0","1","NR7"
"NIFTY",2017-03-16,2017-03-30,9156,9181.25,9152.1,9176.15,9177.75,9176.15,99303,682613.26,26046375,763200,9153.7,9165.392922,20.1499999999996,29.1499999999996,25.25,3.89999999999964,4.66399999999994,11.1352999999999,11.6599999999999,9176.586,9156.764,0,0,9177.392922,9176.528222,9154.257622,9169.59,9163.76,9192.3853,9140.9647,"Comments",0,9174,9138,0,46.7000000000007,"BL2","0","0","0"
"NIFTY",2017-03-17,2017-03-30,9212.85,9212.85,9165.3,9171.75,9168,9171.75,111152,765288.85,24889275,-1157100,9160.05,9180.087928,-41.1000000000004,47.5500000000011,0,47.5500000000011,7.60800000000017,18.1641000000004,19.0200000000004,9205.242,9172.908,0,0,9192.087928,9198.252028,9161.923828,9193.83,9184.32,9231.0141,9147.1359,"Comments",0,9230.85,9194.85,0,36.7000000000007,"0","0","0","0"
"NIFTY",2017-03-20,2017-03-30,9164.95,9164.95,9142,9153.55,9157,9153.55,73494,504491.19,25570875,681600,9126.85,9152.514763,-11.4000000000015,22.9500000000007,0,22.9500000000007,3.67200000000012,8.76690000000028,9.18000000000029,9161.278,9145.672,0,0,9164.514763,9161.281663,9143.747863,9155.77,9151.18,9173.7169,9133.2331,"Comments",0,9182.95,9146.95,0,-6.79999999999927,"0","BR1","0","NR7"
"NIFTY",2017-03-21,2017-03-30,9165.15,9171.85,9113.65,9143,9155,9143,100487,688756.34,25862850,291975,9121.5,9138.911368,-22.1499999999996,58.2000000000007,6.70000000000073,51.5,9.31200000000012,22.2324000000003,23.2800000000003,9162.538,9122.962,0,0,9150.911368,9161.143768,9116.678968,9148.57,9136.93,9194.0824,9091.4176,"Comments",0,9183.15,9147.15,0,11.6000000000004,"0","0","0","0"
